DateTime,GpsPos,EventNumber,Data
2019-03-13 06:42:22,N5313.6716E00243.299,640,1620
2019-03-13 06:42:22,N5313.6716E00243.299,650,1485
2019-03-13 06:42:22,N5313.6716E00243.299,760,95
2019-03-13 06:42:22,N5313.6716E00243.299,770,100
2019-03-13 06:43:03,-,240,0
2019-03-13 06:43:22,N5313.5403E00243.215,640,1568
2019-03-13 06:43:22,N5313.5403E00243.215,650,1438
2019-03-13 06:43:22,N5313.5403E00243.215,760,96
2019-03-13 06:43:22,N5313.5403E00243.215,770,100
2019-03-13 06:43:54,N5313.4705E00243.165,806,0
2019-03-13 06:44:22,N5313.4138E00243.119,331,640
2019-03-13 06:44:22,N5313.4138E00243.119,640,1627
2019-03-13 06:44:22,N5313.4138E00243.119,650,1483
2019-03-13 06:44:22,N5313.4138E00243.119,760,96
2019-03-13 06:44:22,N5313.4138E00243.119,770,100
2019-03-13 06:45:22,N5313.2841E00243.017,331,658
2019-03-13 06:45:22,N5313.2841E00243.017,640,1608
2019-03-13 06:45:22,N5313.2841E00243.017,650,1482
2019-03-13 06:45:22,N5313.2841E00243.017,760,95
2019-03-13 06:45:22,N5313.2841E00243.017,770,100
2019-03-13 06:46:09,-,240,0
2019-03-13 06:46:22,N5313.1518E00242.936,640,1558
2019-03-13 06:46:22,N5313.1518E00242.936,650,1434
2019-03-13 06:46:22,N5313.1518E00242.936,760,96
2019-03-13 06:46:22,N5313.1518E00242.936,770,100
2019-03-13 06:47:00,N5313.0686E00242.889,806,0
2019-03-13 06:47:22,N5313.0252E00242.854,331,684
2019-03-13 06:47:22,N5313.0252E00242.854,640,1599
2019-03-13 06:47:22,N5313.0252E00242.854,650,1460
2019-03-13 06:47:22,N5313.0252E00242.854,760,96
2019-03-13 06:47:22,N5313.0252E00242.854,770,100
2019-03-13 06:48:22,N5312.8968E00242.753,331,702
2019-03-13 06:48:22,N5312.8968E00242.753,640,1597
2019-03-13 06:48:22,N5312.8968E00242.753,650,1461
2019-03-13 06:48:22,N5312.8968E00242.753,760,96
2019-03-13 06:48:22,N5312.8968E00242.753,770,100
